280	211
160	344
60	100
10	96
202	195
462	198
462	400
32	255
373	497
469	285
424	424
260	420
495	313
403	34
245	239
215	288
205	302
69	338
230	373
337	151
429	146
429	17
95	11
252	451
390	162
478	51
485	77
386	58
72	236
222	444
322	448
67	105
17	106
114	25
175	357
460	337
147	422
30	190
160	366
288	104
356	486
231	419
86	174
319	110
137	266
220	198
308	163
213	438
446	215
210	489
219	241
115	227
273	155
18	65
329	66
94	301
139	152
195	127
89	357
122	39
472	232
224	476
429	316
43	160
198	112
418	461
449	140
118	324
358	363
315	119
378	469
97	302
33	161
84	238
156	309
482	77
464	18
399	309
251	119
336	289
328	425
77	135
271	402
361	461
71	72
361	350
475	477
77	132
12	296
246	36
221	302
337	469
482	335
177	402
23	161
152	448
113	208
56	302
179	211
281	393
266	38
375	46
19	353
357	426
75	370
106	212
193	472
321	51
101	256
41	268
325	68
430	418
452	107
234	277
422	91
396	328
421	299
66	425
359	173
343	160
495	491
31	435
363	147
376	413
421	289
227	21
304	246
124	470
297	474
120	246
87	6
231	359
288	33
149	474
23	114
130	415
290	51
190	418
150	0
177	181
182	269
112	126
341	326
189	321
96	107
457	275
132	29
66	178
445	96
373	153
491	474
258	238
450	497
295	455
137	361
220	335
433	465
236	111
73	156
313	298
486	236
394	273
427	399
254	27
114	218
389	241
410	79
335	102
402	270
185	375
169	344
121	406
441	309
70	12
361	132
40	69
349	485
198	448
101	484
273	16
234	380
94	324
150	264
265	162
7	465
337	254
18	496
235	146
342	120
90	29
372	143
94	327
404	136
366	468
249	300
260	201
249	389
203	436
421	444
328	18
412	127
414	392
264	149
144	88
313	255
370	2
89	131
191	327
168	406
185	385
237	283
108	65
252	343
261	314
132	34
124	463
373	212
265	353
358	451
491	19
104	337
287	119
491	238
459	202
167	198
284	423
127	157
91	460
330	499
364	270
214	119
277	341
346	123
33	321
289	499
448	203
49	63
356	15
475	355
86	479
440	442
7	273
240	259
91	459
295	373
187	388
461	436
39	338
192	125
178	19
77	447
387	461
116	201
366	388
77	110
336	298
359	319
49	181
248	67
58	17
40	80
118	424
335	386
358	188
242	382
318	485
38	373
416	253
187	255
152	272
144	323
385	208
53	141
330	182
247	435
393	275
31	441
138	266
69	411
458	319
36	170
155	125
7	112
235	9
64	472
315	393
461	314
173	64
316	23
183	411
164	114
69	0
198	299
175	246
403	129
363	486
422	400
457	409
298	460
4	380
242	129
226	49
469	316
41	175
99	210
220	417
144	148
457	316
433	459
280	12
16	43
194	377
85	300
401	359
261	185
419	71
6	433
387	237
397	123
267	236
471	313
16	341
415	101
108	484
206	301
98	11
141	174
313	85
8	184
366	216
473	103
264	200
355	486
458	477
224	445
248	195
266	58
476	429
189	410
480	259
83	493
412	425
106	440
137	365
444	462
361	108
397	227
207	146
133	337
120	281
317	249
76	205
107	402
67	402
194	309
423	361
307	198
59	4
339	70
146	450
315	178
342	91
355	476
297	450
308	461
472	365
435	47
256	205
254	300
330	136
237	444
363	411
343	29
438	493
284	245
57	147
403	122
251	145
469	497
124	495
137	76
187	261
483	347
82	152
435	202
256	175
347	458
387	289
62	177
150	9
368	320
308	308
39	44
163	298
328	404
449	194
499	275
141	116
353	78
287	117
251	329
54	266
148	191
227	294
424	219
246	130
313	343
340	270
120	332
192	334
216	489
344	386
394	413
445	488
428	418
16	441
121	264
467	171
424	139
6	490
25	23
331	453
61	94
58	68
185	384
367	260
464	278
150	387
278	95
479	191
386	33
119	50
82	441
36	309
342	407
26	257
490	88
480	186
164	213
412	367
462	110
159	490
26	480
393	438
356	425
193	183
189	338
6	483
440	301
24	159
239	457
110	64
249	195
102	373
200	317
288	330
71	314
172	74
52	28
22	114
303	54
180	238
494	373
439	273
393	227
64	319
63	287
46	151
149	484
4	105
411	440
152	445
360	205
200	266
363	249
10	84
59	147
310	89
101	322
76	198
277	357
487	103
210	376
238	81
195	231
275	400
222	120
454	385
438	15
136	244
218	435
155	327
293	436
239	284
349	265
99	146
186	492
22	48
428	412
394	466
81	315
407	285
141	152
340	373
484	312
359	37
459	298
375	51
192	101
434	207
323	99
206	112
494	243
361	126
280	295
390	2
54	440
83	87
144	396
272	406
223	215
198	425
228	470
280	461
464	481
108	490
351	130
483	348
28	207
407	485
307	377
58	419
206	232
471	287
322	204
457	51
62	65
308	204
102	187
448	297
129	316
28	65
405	288
324	487
480	388
45	425
41	19
2	50
21	489
364	70
381	133
122	64
393	382
158	98
337	370
273	149
112	284
295	16
409	60
400	0
203	49
438	194
146	119
42	477
80	79
26	234
303	93
133	198
24	425
115	459
4	89
73	459
476	279
181	274
130	398
431	44
176	3
330	204
485	451
426	119
466	472
0	420
240	86
365	100
251	67
105	411
413	174
10	399
461	277
341	5
93	94
328	398
307	142
454	234
428	278
338	265
0	366
275	284
498	19
94	223
119	447
384	317
230	404
234	268
367	128
91	443
18	233
265	270
53	201
30	262
485	0
210	2
468	113
182	134
235	144
179	414
339	34
417	103
208	308
284	94
331	213
352	222
485	57
117	69
220	361
409	142
316	381
183	470
16	479
230	314
49	361
430	277
120	488
256	451
479	28
447	78
300	275
211	296
182	64
164	18
410	190
388	460
387	42
367	334
404	466
466	11
489	322
150	309
468	373
56	210
118	497
445	203
311	264
398	358
356	65
