304	324
401	142
117	307
292	100
70	18
357	318
194	436
283	355
85	343
183	82
89	7
227	186
315	222
178	411
147	450
201	18
345	473
247	369
444	442
38	202
309	63
489	298
281	107
291	434
364	25
97	106
394	240
225	151
256	439
431	399
224	489
24	54
379	330
271	76
203	368
216	426
37	478
452	199
261	30
311	244
189	150
204	104
477	453
319	131
116	145
490	165
384	90
114	155
32	192
474	353
183	162
476	419
229	342
432	103
158	486
243	409
199	118
64	151
389	472
303	246
202	22
387	253
19	261
498	469
244	259
80	382
182	123
464	6
274	233
35	360
152	294
463	217
391	357
161	283
76	488
25	101
78	46
242	51
201	419
72	223
356	499
453	134
281	231
432	251
103	221
30	129
67	279
88	115
204	95
431	196
357	474
3	376
398	443
466	228
30	483
256	30
43	312
136	405
497	367
290	433
441	419
473	206
167	72
441	268
462	12
325	482
120	305
79	115
19	4
460	203
54	486
343	402
106	134
47	128
408	46
368	409
400	207
112	147
396	361
147	239
63	428
273	353
285	278
8	381
223	337
12	371
29	183
28	474
289	361
324	305
119	33
322	10
375	134
202	205
2	91
332	425
8	335
228	310
420	152
462	351
230	421
486	70
471	86
151	111
175	156
280	378
43	447
102	498
162	350
432	174
437	13
494	462
328	372
237	148
37	159
478	89
235	149
382	292
252	148
141	84
356	377
266	210
310	417
46	346
410	91
110	388
493	431
492	365
448	369
211	3
188	320
83	238
107	118
127	399
44	160
165	415
269	26
288	173
10	114
369	181
439	471
16	342
382	94
39	295
211	104
273	87
93	202
449	419
174	162
426	224
216	363
467	470
414	385
328	223
50	150
207	357
416	73
313	300
329	333
282	32
379	286
84	368
308	45
464	187
94	182
63	480
462	8
191	281
390	224
331	296
49	190
85	171
474	304
183	90
160	57
473	95
232	323
24	238
425	34
125	271
438	118
242	402
131	391
18	361
410	176
285	345
213	69
94	330
200	462
456	173
24	137
28	465
83	236
153	162
332	173
255	207
376	474
142	450
211	45
139	402
33	153
69	376
60	356
406	108
162	401
417	159
197	38
284	262
151	455
326	34
246	272
342	490
12	270
420	0
399	82
10	364
120	327
408	7
272	250
425	494
14	459
273	50
312	211
88	153
253	412
404	4
225	230
203	314
255	210
496	424
457	104
332	38
378	290
214	349
112	423
236	335
273	34
126	309
231	8
32	483
293	17
299	319
354	376
353	280
173	73
270	386
438	477
100	225
52	442
167	170
168	52
262	17
286	239
14	232
291	178
428	388
382	473
115	319
237	64
228	59
265	233
458	119
47	13
498	160
317	206
19	390
247	140
131	253
23	338
166	431
301	228
277	167
393	24
444	69
435	270
149	457
439	316
3	190
26	199
158	20
22	308
281	237
163	240
160	46
448	103
122	278
87	411
70	441
9	449
345	483
14	244
426	379
277	424
314	346
177	367
409	417
226	98
47	56
79	55
484	361
322	130
297	445
123	482
291	138
450	6
371	79
151	373
125	20
292	287
427	165
282	234
38	138
142	94
43	70
99	237
15	182
288	403
241	277
231	433
197	189
142	225
182	143
311	130
466	37
82	110
346	183
223	343
249	9
113	134
358	186
271	291
285	456
383	429
476	145
225	1
107	263
310	291
374	453
28	397
83	194
319	77
402	498
238	234
431	47
164	383
455	222
479	36
283	248
271	14
223	229
291	441
365	20
328	424
266	432
16	134
266	150
182	280
349	83
173	88
374	67
419	249
231	18
47	349
304	274
31	8
373	153
235	378
51	179
132	468
275	357
129	148
214	322
496	75
413	491
2	132
492	251
293	216
27	100
435	165
408	181
395	201
344	377
80	383
86	133
290	267
393	222
193	171
71	418
188	134
403	209
247	7
301	467
226	80
493	465
55	296
208	474
444	331
14	205
137	16
325	369
388	169
288	344
354	47
130	177
11	445
198	45
151	76
287	29
408	281
177	350
455	327
367	181
250	95
304	382
364	450
28	69
129	486
328	456
482	357
454	156
437	416
16	383
337	328
252	331
352	435
353	62
199	449
325	165
36	73
302	378
496	108
452	382
179	470
372	385
499	117
471	383
369	498
299	467
123	406
87	478
292	425
411	305
411	251
66	479
343	349
359	363
84	483
404	35
290	300
229	27
411	118
358	57
67	85
476	94
416	322
65	453
232	437
4	63
87	388
147	7
74	351
241	44
182	374
200	438
87	294
27	458
469	472
314	307
240	183
363	330
476	265
85	313
443	341
456	496
111	96
159	408
182	87
498	157
353	193
456	56
37	10
30	43
472	168
335	157
163	437
411	461
447	382
411	186
222	139
306	60
372	404
302	151
382	101
343	127
369	157
189	208
173	342
182	160
66	477
193	198
449	447
365	254
361	162
127	87
324	345
352	68
116	276
229	140
135	324
100	184
494	337
378	236
439	148
2	415
18	151
357	11
102	137
466	81
265	380
230	193
422	284
388	63
280	306
290	430
232	94
4	30
340	490
43	453
118	169
491	274
440	159
302	252
481	255
95	86
157	52
495	428
35	476
415	229
353	444
279	246
278	61
380	472
311	263
453	470
319	41
401	415
103	485
80	488
275	125
443	57
316	159
74	63
392	337
157	134
393	430
76	380
36	86
108	218
399	13
26	181
221	236
71	349
85	207
280	388
159	255
197	123
18	316
15	227
153	215
409	226
405	443
284	299
283	62
284	164
416	463
21	239
325	198
451	385
357	427
184	323
58	65
104	319
115	367
419	275
265	386
336	297
274	323
406	84
99	307
468	318
118	65
315	403
278	219
67	445
467	97
30	475
275	434
273	92
83	277
17	389
480	202
279	328
66	407
105	310
387	122
103	200
5	296
334	50
296	490
480	55
55	104
406	237
303	428
428	140
403	90
333	399
375	86
303	353
239	82
230	282
131	39
250	435
13	79
12	324
313	121
150	89
457	208
450	188
333	21
312	367
145	301
64	361
250	480
291	122
243	349
167	156
416	342
137	466
122	14
196	296
215	306
172	193
109	490
256	110
446	175
495	267
282	186
57	324
144	390
389	106
72	359
79	96
294	27
356	465
264	198
191	419
370	23
227	498
371	93
159	264
113	296
23	269
334	486
492	208
49	190
355	377
132	276
462	341
120	197
343	32
259	106
347	77
39	374
120	493
467	74
28	329
119	253
73	370
105	8
309	49
403	370
191	207
41	429
217	400
478	234
205	195
328	347
139	245
69	16
304	356
85	8
258	479
91	426
116	409
223	440
61	206
459	135
133	313
5	357
283	152
222	396
371	390
93	52
427	84
481	181
362	0
186	351
97	439
470	11
414	402
325	267
435	380
431	65
159	153
310	60
256	374
265	73
197	186
15	470
224	102
483	221
421	6
248	152
437	76
216	456
377	457
429	448
167	294
99	60
483	433
411	67
256	138
482	183
135	21
111	196
37	46
226	68
412	277
96	218
139	108
64	465
222	358
16	168
478	485
314	244
30	8
428	18
368	464
198	395
324	249
395	274
114	313
254	102
188	261
422	285
5	368
466	113
325	361
239	122
78	53
89	77
96	30
284	420
15	403
316	201
429	393
172	65
171	139
172	435
208	242
498	198
314	63
431	442
329	123
148	450
170	186
207	406
481	223
5	161
77	488
305	341
102	209
343	148
465	11
60	306
350	176
273	237
175	302
251	122
52	303
189	337
211	127
217	229
316	432
214	397
35	294
440	291
63	409
462	328
459	106
481	249
432	324
61	401
10	273
277	27
136	112
224	458
71	121
371	36
251	391
235	253
204	482
51	155
415	94
211	488
170	148
255	306
256	220
327	46
410	423
234	39
414	376
219	266
245	467
280	41
52	238
488	397
296	432
166	417
416	234
168	288
420	144
492	79
375	74
392	329
499	57
169	119
258	423
396	248
325	422
0	22
251	36
245	408
275	339
234	5
216	35
259	121
219	47
493	266
276	77
98	149
446	319
314	239
191	79
277	137
75	490
128	200
414	41
33	246
390	424
462	194
96	120
426	54
286	493
297	36
282	85
3	254
209	205
67	55
290	113
116	184
144	446
139	435
331	485
346	159
148	267
359	86
191	25
203	72
426	297
361	301
364	102
261	141
259	258
281	23
103	314
39	293
51	347
131	100
215	336
439	320
61	459
277	439
303	146
9	174
325	404
428	169
395	189
58	409
205	294
135	103
42	181
221	221
221	233
97	332
58	99
105	181
446	161
267	154
494	196
267	308
313	329
27	80
147	136
8	139
409	459
59	483
203	146
153	371
8	55
487	470
228	272
366	333
286	105
182	167
329	77
91	71
338	354
13	490
271	197
125	238
374	103
93	55
213	257
73	123
294	211
69	245
197	409
111	348
301	130
233	455
492	399
352	478
458	25
240	350
401	191
347	126
36	258
442	134
454	390
24	146
422	386
126	213
300	477
388	327
79	373
261	136
99	129
81	210
7	186
28	246
355	370
432	4
47	286
113	82
100	222
213	388
297	219
435	65
130	172
137	313
117	394
257	242
5	163
168	38
408	282
406	365
434	346
223	83
472	149
467	53
151	43
230	423
325	172
195	59
347	390
346	86
14	48
281	143
379	1
156	354
425	93
390	162
113	91
56	220
458	367
440	116
265	319
30	114
225	353
411	65
198	388
179	451
190	96
99	18
289	391
177	51
255	339
363	398
474	446
158	102
174	321
119	239
88	141
45	114
226	428
170	464
293	212
49	363
498	370
112	455
203	266
3	149
417	47
473	442
439	401
147	486
478	155
256	290
253	389
175	161
477	406
317	400
114	472
82	259
148	417
151	337
4	200
250	458
119	365
333	424
81	430
442	303
452	237
280	373
92	67
472	302
311	482
431	414
330	115
55	258
411	242
366	242
309	75
146	368
182	195
235	481
460	52
95	241
12	386
391	120
289	363
172	254
352	90
53	104
361	305
165	329
44	4
129	164
115	498
191	143
45	223
78	325
360	3
186	365
380	287
360	355
255	182
383	296
286	367
250	466
294	310
58	271
117	389
193	12
187	281
457	214
56	118
259	307
116	271
130	318
298	280
304	30
423	231
453	405
91	97
395	466
230	78
263	216
264	431
85	6
236	32
56	173
271	67
213	337
341	493
1	380
345	336
122	236
113	361
142	368
398	475
80	55
397	234
377	153
72	34
142	82
284	356
304	293
71	159
237	6
443	179
462	184
37	8
115	119
97	446
438	341
223	146
92	357
363	112
90	445
154	131
16	352
9	203
257	341
195	130
146	33
282	139
477	41
39	467
486	233
199	153
417	129
303	478
475	447
168	402
128	192
308	438
446	236
336	95
147	33
39	191
65	128
326	284
410	264
314	18
64	48
18	75
451	459
176	130
242	131
347	139
41	347
453	243
49	370
268	139
170	190
315	468
17	253
110	482
325	484
282	145
332	242
79	438
164	448
269	307
153	219
322	159
191	390
217	253
144	466
496	67
398	344
344	234
331	314
11	185
158	450
451	32
327	92
102	228
421	279
235	132
163	216
287	239
141	39
37	273
191	75
447	479
340	29
133	452
106	301
101	326
294	301
482	434
421	62
255	0
80	149
160	194
293	450
470	357
498	9
64	382
287	363
186	84
102	51
203	396
439	7
223	171
419	413
410	96
336	240
121	30
378	164
147	137
34	405
77	243
116	345
386	149
268	448
477	72
429	466
252	342
210	348
263	246
26	243
247	37
131	350
410	326
111	159
224	33
419	57
114	335
382	281
147	106
205	127
260	325
322	37
166	204
182	104
467	414
155	126
262	294
180	36
468	28
372	307
291	337
459	58
446	199
167	393
148	32
363	37
346	194
47	116
64	160
111	67
316	287
410	79
58	47
355	313
39	4
419	70
493	442
323	128
137	74
333	191
28	173
121	488
268	486
181	52
375	482
74	308
314	389
332	53
263	36
393	443
181	39
50	124
113	311
270	331
111	304
127	214
283	370
80	45
142	12
169	56
29	80
135	5
308	88
207	156
202	48
6	228
176	383
119	76
100	45
177	374
363	498
233	447
70	302
244	180
352	433
41	417
273	359
309	289
68	340
404	401
61	139
185	162
390	234
248	414
20	252
319	91
286	394
86	256
100	499
143	57
434	278
195	354
128	482
348	487
236	110
220	343
30	243
491	127
489	311
31	499
203	124
281	88
433	98
376	385
397	286
468	451
39	464
65	127
387	411
174	412
45	285
189	83
297	42
403	428
253	199
342	82
141	488
255	378
465	293
402	272
73	226
205	4
284	174
233	197
19	319
384	73
462	381
360	416
424	293
138	433
88	8
79	55
76	8
444	178
329	175
84	432
205	336
30	459
49	496
257	319
483	198
365	284
301	38
438	142
465	411
435	394
136	7
216	63
138	10
192	498
363	480
182	6
468	236
360	215
106	322
499	454
468	43
170	374
480	100
181	470
259	209
255	271
398	333
475	209
318	356
256	391
432	24
52	224
42	249
295	93
326	152
318	53
293	379
342	451
440	451
31	391
307	83
353	104
282	405
86	334
108	287
20	245
112	24
466	442
164	72
430	354
350	162
313	420
178	390
74	247
245	416
374	486
251	16
322	425
84	187
296	405
97	330
411	175
75	354
432	339
1	225
174	316
166	473
446	248
67	187
261	265
75	322
320	162
49	389
285	457
143	447
52	107
312	114
77	83
88	368
354	131
417	107
2	496
298	87
380	260
392	243
17	487
465	92
276	63
304	26
79	26
56	249
376	7
209	143
336	340
65	205
65	103
320	375
90	194
370	478
226	201
22	105
302	212
196	188
53	470
417	474
236	102
195	318
283	161
336	344
453	141
76	181
491	358
251	293
184	394
109	489
458	78
56	334
177	383
316	18
133	15
475	118
247	43
320	112
233	150
30	210
390	420
214	336
381	336
349	292
485	468
248	144
163	491
11	166
38	202
17	272
43	240
290	57
132	427
442	389
150	365
322	321
135	119
66	135
479	290
302	213
380	79
343	220
117	125
89	137
44	291
294	103
398	71
142	193
380	235
395	28
169	155
105	16
383	127
94	268
405	191
435	48
490	265
102	459
220	268
104	362
27	375
165	152
412	440
0	112
267	331
93	65
440	387
189	284
75	53
212	465
340	136
182	364
162	101
336	371
228	458
372	146
444	474
16	302
116	6
207	182
472	319
5	32
170	109
180	57
183	247
389	345
242	180
450	438
17	138
403	111
349	441
127	264
455	312
403	29
90	389
111	5
279	227
258	221
411	38
185	426
426	46
336	428
248	44
444	121
166	97
45	151
247	117
343	77
455	189
392	145
426	310
381	66
482	451
66	165
499	345
305	416
464	90
419	6
47	170
6	103
407	455
94	219
354	389
175	57
13	65
245	374
28	368
335	204
366	211
287	59
434	107
494	267
370	414
212	499
373	453
174	253
400	418
300	339
386	457
15	347
128	256
404	29
148	491
355	117
205	10
346	214
304	459
354	34
351	328
372	176
340	294
119	390
486	259
249	51
279	470
472	388
157	250
255	312
426	136
101	394
179	422
47	236
261	81
257	294
332	151
155	432
382	264
82	156
261	314
423	452
365	303
397	36
19	374
450	429
350	431
123	387
391	21
37	464
486	110
45	218
377	34
5	302
301	380
433	60
452	487
396	285
468	460
250	23
407	494
427	59
424	386
327	3
230	485
434	291
405	101
204	107
449	75
125	296
455	308
175	245
107	197
208	205
260	102
272	284
72	56
448	362
256	352
172	331
228	0
184	207
143	311
81	33
205	20
344	70
258	127
264	473
343	206
201	339
165	193
153	15
447	57
318	70
2	30
79	198
447	7
480	94
132	471
153	292
488	382
442	162
24	158
1	73
420	437
457	208
80	311
60	394
399	173
61	423
342	446
131	417
430	50
281	75
360	253
454	431
118	257
271	225
215	160
57	60
361	305
217	257
195	310
330	43
433	105
65	102
144	68
368	388
15	345
333	2
264	266
314	123
144	177
63	460
350	402
376	228
291	104
341	7
139	170
272	294
25	123
65	278
216	430
82	371
18	92
382	431
70	125
65	315
366	246
193	358
200	83
490	246
109	204
1	36
404	290
307	105
178	203
314	238
62	366
166	41
196	167
41	26
435	431
261	25
195	436
266	486
343	91
484	293
144	298
164	106
259	58
235	170
136	491
108	464
151	492
90	270
209	77
314	63
124	263
84	110
472	315
42	194
378	59
21	390
31	274
123	12
2	19
318	381
224	218
387	183
93	391
349	156
204	96
61	475
387	469
117	101
469	67
221	94
172	194
281	17
275	256
294	226
223	4
474	448
470	492
455	324
265	263
488	453
181	302
165	456
481	86
308	36
108	255
442	20
127	137
461	386
443	116
469	216
232	438
146	1
265	484
123	353
391	213
33	318
106	9
307	392
495	50
402	212
116	49
234	126
390	107
180	392
284	462
452	255
39	160
470	256
218	360
308	16
200	204
223	46
148	335
179	214
51	335
106	56
231	391
121	186
369	4
342	423
34	414
274	53
294	442
183	126
188	230
70	344
246	65
230	490
497	389
305	115
327	483
232	441
409	374
439	414
140	337
367	201
440	171
316	388
131	189
316	31
403	315
345	324
31	195
83	46
481	411
360	249
202	70
425	331
127	207
52	205
23	101
24	120
126	387
190	163
176	108
137	403
169	19
416	403
61	175
176	337
255	209
246	293
259	451
100	330
189	400
331	207
294	45
372	277
137	108
492	442
219	160
434	1
207	378
249	114
450	39
404	416
216	187
397	288
36	342
233	341
322	478
389	141
361	32
123	199
153	360
409	181
418	420
24	14
192	404
186	74
492	346
200	103
475	165
166	333
355	100
304	184
186	369
222	45
280	291
150	315
89	257
142	429
95	368
326	174
314	61
475	344
209	493
322	101
5	107
236	332
174	464
498	253
410	225
494	321
87	56
112	257
37	148
347	280
9	57
404	156
169	341
458	290
143	62
281	199
198	268
293	477
104	58
94	434
2	497
456	139
62	10
85	68
162	85
224	340
68	498
315	441
318	360
21	146
384	389
269	97
92	478
243	132
149	355
488	187
233	75
342	165
69	142
161	305
400	248
241	344
119	412
437	68
488	17
186	487
491	5
242	466
430	463
435	421
472	99
328	354
344	6
38	390
476	86
493	76
282	365
297	344
116	270
5	390
400	66
194	481
143	430
233	139
498	73
189	289
267	340
95	149
478	337
256	259
40	466
216	120
321	252
413	296
290	440
204	331
198	445
384	337
402	69
81	232
436	246
4	339
173	177
0	300
32	285
318	146
239	449
354	238
56	109
285	356
421	479
352	235
297	232
319	37
427	105
339	396
409	323
141	239
482	115
107	261
141	187
222	205
206	287
68	461
404	63
141	193
81	59
28	425
489	57
238	371
125	58
297	396
493	104
488	53
98	124
109	170
470	313
154	134
217	261
232	167
352	380
316	301
470	266
316	354
407	417
386	246
242	45
281	332
191	393
133	433
429	424
245	191
398	120
272	487
425	90
197	134
125	26
244	78
80	78
28	201
3	232
151	446
245	233
379	19
0	110
188	91
295	105
175	102
214	380
416	47
152	10
388	138
491	147
103	7
487	91
237	491
92	274
472	323
282	467
325	130
63	459
260	300
212	497
367	45
389	465
324	186
283	374
431	400
277	281
182	400
83	408
270	120
43	163
379	393
197	178
125	80
413	388
123	390
284	448
326	152
324	91
178	1
307	266
76	268
495	65
400	49
48	157
368	179
47	63
474	200
226	115
378	31
173	196
343	99
379	261
483	220
119	453
307	218
6	268
350	54
174	11
211	339
130	479
377	490
241	205
314	253
85	469
400	188
475	381
92	466
117	460
134	193
313	417
491	499
366	178
430	437
426	267
381	212
93	29
183	110
36	319
291	299
442	60
348	170
101	89
440	115
234	390
484	427
62	409
414	283
9	200
178	6
242	421
119	454
305	271
25	378
61	123
236	9
485	69
77	367
329	441
1	147
258	143
344	445
263	463
247	310
57	437
285	344
286	413
396	120
14	378
